PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_1997_Mgha,BIOM_1998_Mgha,BIOM_1999_Mgha,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha
24,61283298010478,2001,34.965359,-84.387828,111,5,,,,,200.457,,,,,163.709,,,,,176.324,,,,,208.183,,,,,226.948,,,
24,56941029010478,1997,34.790251,-85.393089,295,5,51.409,56.283,,,,,,,,,,,,,2.485,,,,,19.34,,,,,44.509,,,
24,61267776010478,2001,32.301885,-82.006789,43,5,,,,,39.976,,,,,81.383,,,,,106.257,,,,,130.869,,,,,144.989,,,
24,61264827010478,2001,32.491647,-81.947808,31,5,,,,,165.167,,,,,139.599,,,,,148.526,,,,,165.484,,,,,205.221,,,
24,61108294010478,2002,34.220387,-83.286887,195,5,,,,,,181.963,,,,,177.26,,,,,160.559,,,,,193.504,,,,,214.84,,
24,56817346010478,1997,32.656124,-83.939206,79,5,42.785,,,,65.237,,,,,74.603,,,,,80.922,,,,,78.69,,,,,,,,
24,61539925010478,2001,33.038227,-83.217392,9,5,,,,,187.214,,,,,191.204,,,,,216.743,,,,,245.205,,,,,271.295,,,
24,61452620010478,2002,31.587813,-84.641449,37,5,,,,,,58.373,,,,,58.135,,,,,70.367,,,,,73.45,,,,,75.625,,
24,56568402010478,1997,34.420373,-84.329959,227,5,175.593,,,,,,,,,6.015,,,,,55.815,,,,,165.358,,,,,255.743,,,
24,56668986010478,1997,32.661321,-82.543499,167,5,25.034,33.384,,,,,,,,,,,,,,12.106,,,,,40.145,,,,,79.94,,
24,56960074010478,1997,32.589353,-84.60588,263,5,77.67,,,97.732,,,,,117.072,,,,,,,,,,41.585,,,,,77.064,,,,
24,61113119010478,2002,33.597879,-83.699899,217,5,,,,,,139.994,,,,,160.737,,,,,204.069,,,,,66.666,,,,,79.572,,
24,61263789010478,2001,30.856986,-83.613306,27,5,,,,,294.061,,,,,280.942,,,,,331.731,,,,,358.616,,,,,334.409,,,
24,56700760010478,1997,32.429928,-84.791469,215,5,151.211,,,,,,,,157.334,,,,,187.636,,,,,145.909,,,,,160.791,,,,
24,61558171010478,2000,34.230709,-83.804173,139,5,,,,43.574,,,,,65.213,,,,,92.805,,,,,132.255,,,,,177.283,,,,
24,61557823010478,2000,34.700519,-83.609627,137,5,,,,281.567,,,,,307.961,,,,,315.328,,,,,366.108,,,,,332.717,,,,
24,61340484010478,2004,34.519441,-83.694754,311,5,,,,,,,,66.85,,,,,82.217,,,,,111.03,,,,,146.539,,,,,182.93
24,56903679010478,1997,31.46322,-81.650833,305,5,41.045,,43.928,,,,,,,,,,71.58,,,,,,,,,,58.276,,,,,70.316
24,61370533010478,2004,33.630689,-84.777587,97,5,,,,,,,,92.946,,,,,102.754,,,,,118.596,,,,,115.829,,,,,102.001
24,56749768010478,1997,33.545669,-84.568876,121,5,126.841,,,,,,,,,,,158.49,,,,,177.882,,,,,244.617,,,,,291.075,
24,56940103010478,1997,32.948483,-84.179629,293,5,0.711,,5.691,,,,,,,,,,,,,,,15.537,,,,,35.752,,,,,60.638
24,56724600010478,1997,33.807376,-85.363877,143,5,80.313,,,,,,,157.741,,,,,,,,,,79.488,,,,,157.547,,,,,138.201
24,56674931010478,1997,30.996255,-83.172658,173,5,0.135,,,,,,,,,,,,18.363,,,,,19.18,,,,,16.417,,,,,19.78
24,61400790010478,2003,30.801418,-84.854945,253,5,,,,,,,25.82,,,,,35.614,,,,,48.59,,,,,44.366,,,,,51.847,
24,61376248010478,2003,34.715879,-84.588683,123,5,,,,,,,181.162,,,,,212.641,,,,,247.18,,,,,291.626,,,,,326.623,
25,56902993010478,1997,31.451366,-81.797277,305,5,8.788,,,42.733,,,,,106.592,,,,,,,,,,91.809,,,,,121.503,,,,
25,56951726010478,1997,32.127268,-84.838021,259,5,104.035,,,,,132.216,,,,,161.623,,,,,,,,,,68.58,,,,,157.568,,
25,56896909010478,1997,32.946106,-82.905201,303,5,97.009,,,,,,,,,1.781,,,,,10.202,,,,,16.391,,,,,41.064,,,
25,56862088010478,1997,33.098477,-83.191698,9,5,80.775,,,,,,,,,38.367,,,,,20.944,,,,,32.155,,,,,41.937,,,
25,56939980010478,1997,32.875145,-84.155957,293,5,113.783,111.059,,,,,,,,,,,,,14.179,,,,,22.796,,,,,38.371,,,
25,61449977010478,2002,32.147763,-81.634668,29,5,,,,,,10.241,,,,,44.009,,,,,81.958,,,,,115.341,,,,,152.455,,
25,56787580010478,1997,32.381027,-81.515839,103,5,107.775,,,,,,,,,137.599,,,,,160.022,,,,,183.082,,,,,200.578,,,
25,61565699010478,2000,32.99062,-83.690096,169,5,,,,79.14,,,,,88.917,,,,,109.911,,,,,126.749,,,,,162.748,,,,
25,61628430010478,1999,32.701188,-84.555489,263,5,,,95.544,,,,,,137.201,,,,,187.594,,,,,242.511,,,,,287.368,,,,
25,61281966010478,2001,34.184527,-82.879938,105,5,,,,,145.401,,,,,146.631,,,,,159.53,,,,,166.91,,,,,166.629,,,
25,56706573010478,1997,34.027667,-83.087557,221,5,176.01,,,,,,,,,160.357,,,,,183.503,,,,,200.577,,,,,225.603,,,
25,61525453010478,2000,32.527589,-84.320209,269,5,,,,58.104,,,,,41.272,,,,,53.349,,,,,64.082,,,,,84.088,,,,
25,61421071010478,2003,31.136678,-81.951857,25,5,,,,,,,212.909,,,,,249.42,,,,,262.386,,,,,260.281,,,,,275.725,
25,56616308010478,1997,31.502238,-81.240382,191,5,92.89,,,,,,113.262,,,,,78.876,,,,,,,,,,116.605,,,,,44.294,
25,61398775010478,2003,34.789529,-83.490727,241,5,,,,,,,139.104,,,,,155.616,,,,,185.927,,,,,193.041,,,,,207.498,
25,61311176010478,2004,34.510164,-83.863448,187,5,,,,,,,,127.563,,,,,122.535,,,,,138.542,,,,,151.978,,,,,171.228
25,61311480010478,2004,33.57695,-82.605242,189,5,,,,,,,,104.071,,,,,171.971,,,,,238.244,,,,,294.657,,,,,358.239
25,56801261010478,1997,31.445257,-83.051628,69,5,83.702,,,,,,18.493,,,,,,,,,,37.633,,,,,85.151,,,,,136.358,
25,56632542010478,1997,32.508765,-81.808459,31,5,137.149,,,,,,,,65.451,,,,,37.485,,,,,53.483,,,,,57.774,,,,
25,56727907010478,1997,32.731701,-84.735167,145,5,89.667,,,,,,,,,,,,52.522,,,,,95.818,,,,,155.007,,,,,196.082
25,61631984010478,1999,31.87924,-82.967544,271,5,,,50.586,,,,,,,,,,122.754,,,,,142.924,,,,,179.479,,,,,174.404
25,56911542010478,1997,34.865138,-84.985415,313,5,192.288,,,,,,,,,,,120.691,,,,,157.488,,,,,170.939,,,,,140.27,
25,61303431010478,2004,31.779281,-82.552216,161,5,,,,,,,,245.896,,,,,279.368,,,,,291.733,,,,,222.96,,,,,106.634
25,61413553010478,2002,34.600328,-83.83601,311,5,,,,,,145.733,,,,,96.543,,,,,,,118.427,,,,,147.599,,,,,33.444
25,61374549010478,2004,34.981491,-84.150402,111,5,,,,,,,,66.573,,,,,80.554,,,,,93.259,,,,,106.617,,,,,118.05
25,61356830010478,2004,32.871621,-82.276413,33,5,,,,,,,,111.482,,,,,130.13,,,,,137.28,,,,,161.887,,,,,198.718
26,56728665010478,1997,32.720409,-84.909057,145,5,138.983,144.126,,,,,,,,,,,,,,92.606,,,,,102.628,,,,,125.455,,
26,56774302010478,1997,32.102009,-82.983729,91,5,28.661,,,,14.584,,,,,30.794,,,,,47.75,,,,,,,,,,21.505,,,
26,56832868010478,1997,30.584739,-82.139238,49,5,36.324,,,,,,,,,,33.629,,,,,67.375,,,,,90.459,,,,,122.974,,
26,61477176010478,2002,34.644166,-83.545331,137,5,,,,,,164.537,,,,,193.644,,,,,200.552,,,,,234.904,,,,,275.744,,
26,61446763010478,2002,34.362181,-83.532665,11,5,,,,,,58.707,,,,,65.499,,,,,71.055,,,,,32.649,,,,,39.559,,
26,56754842010478,1997,34.801755,-84.432027,123,5,236.847,,,,,,,,,4.758,,,,,27.38,,,,,58.735,,,,,85.995,,,
26,61494744010478,2001,33.190373,-84.197562,255,5,,,,,22.597,,,,,25.266,,,,,24.575,,,,,34.767,,,,,42.19,,,
26,56906508010478,1997,32.08997,-84.461356,307,5,85.497,,99.595,,,,,,,91.249,,,,,40.244,,,,,,,,,,22.769,,,
26,61262296010478,2001,34.258142,-84.671454,15,5,,,,,79.662,,,,,103.325,,,,,121.487,,,,,32.289,,,,,50.491,,,
26,56938935010478,1997,32.950758,-84.285985,293,5,72.268,,,,111.47,,,,,50.749,,,,,,,,,,92.624,,,,,117.781,,,
26,61611959010478,1999,33.586037,-83.408709,211,5,,,36.307,,,,,,,,85.98,,,,,120.908,,,,,171.278,,,,,215.095,,
26,56748969010478,1997,33.531513,-84.634024,121,5,107.492,,,,,,,,,,77.637,,,,,59.263,,,,,64.594,,,,,69.99,,
26,61114084010478,2002,33.977772,-84.752123,223,5,,,,,,188.103,,,,,207.198,,,,,230.556,,,,,236.64,,,,,242.464,,
26,61600204010478,2000,33.671848,-85.214794,45,5,,,,46.343,,,,,51.715,,,,,64.167,,,,,80.14,,,,,88.414,,,,
26,61449265010478,2002,30.791032,-83.47261,27,5,,,,,,2.064,,,,,9.754,,,,,24.272,,,,,31.183,,,,,33.951,,
26,56571601010478,1997,33.123625,-84.485958,231,5,134.94,,,,,172.935,,,,,,,,,,197.538,,,,,261.734,,,,,317.107,,
26,56730345010478,1997,33.292047,-85.252582,149,5,118.434,,,134.014,,,,,143.305,,,,,161.47,,,,,163.39,,,,,,,,,
26,61325956010478,2004,31.95314,-84.871515,259,5,,,,,,,,82.741,,,,,97.698,,,,,105.487,,,,,104.405,,,,,103.041
26,61370424010478,2004,31.488637,-84.156156,95,5,,,,,,,,72.797,,,,,91.933,,,,,159.803,,,,,152.152,,,,,174.907
26,61409663010478,2003,34.781313,-84.084864,291,5,,,,,,,151.877,,,,,183.464,,,,,203.189,,,,,189.975,,,,,165.016,
26,56770439010478,1997,31.371881,-83.880492,321,5,85.016,,93.402,,,,,,109.194,,,,,123.416,,,,,,,,,,166.49,,,,
26,61395981010478,2003,34.385998,-84.26833,227,5,,,,,,,5.819,,,,,7.584,,,,,22.227,,,,,51.042,,,,,76.86,
26,56970045010478,1997,31.803953,-83.021393,271,5,108.76,,,,,,,160.35,,,,,164.989,,,,,154.664,,,,,,,,,,42.871
26,61612979010478,1999,32.573044,-84.789392,215,5,,,57.199,,,,,,,,,,81.224,,,,,110.763,,,,,134.563,,,,,149.807
26,56605204010478,1997,31.84723,-81.796581,183,5,106.57,,,,,,,138.711,,,,,149.77,,,,,164.595,,,,,184.742,,,,,
26,61337219010478,2004,31.403523,-82.443875,299,5,,,,,,,,86.105,,,,,115.361,,,,,158.935,,,,,215.377,,,,,215.113
26,61390781010478,2003,32.30663,-84.017815,193,5,,,,,,,189.738,,,,,202.403,,,,,174.314,,,,,164.421,,,,,149.897,
26,61340603010478,2004,34.659726,-83.66841,311,5,,,,,,,,142.01,,,,,160.154,,,,,181.464,,,,,184.537,,,,,187.017
26,61322477010478,2004,34.889365,-83.437421,241,5,,,,,,,,318.014,,,,,324.222,,,,,356.707,,,,,379.594,,,,,415.935
27,61413059010478,2002,32.190003,-82.755671,309,5,,,,,,15.825,,,,,20.518,,,,,29.307,,,,,46.551,,,,,61.908,,
27,56695773010478,1997,33.707507,-83.509241,211,5,34.074,,,,29.978,,,,,37.458,,,,,50.281,,,,,,,,,,34.033,,,
27,56745510010478,1997,34.170626,-84.240152,117,5,190.647,,,,,,,,,103.051,,,,,129.387,,,,,180.294,,,,,188.094,,,
27,56847376010478,1997,31.644299,-85.037724,61,5,74.228,,,,,,,,,,15.129,,,,,33.97,,,,,43.571,,,,,80.806,,
27,61514867010478,2000,32.304465,-82.622016,209,5,,,,16.753,,,,,47.638,,,,,96.134,,,,,160.438,,,,,202.958,,,,
27,61535457010478,2000,34.806491,-85.132665,313,5,,,,86.127,,,,,110.306,,,,,151.567,,,,,158.763,,,,,201.465,,,,
27,56860329010478,1997,31.32443,-84.462274,7,5,465.341,,503.157,,,,,,,482.94,,,,,573.479,,,,,661.291,,,,,,,,
27,56659070010478,1997,31.847731,-82.631042,161,5,79.846,,,,,,,,,39.839,,,,,69.754,,,,,110.112,,,,,132.55,,,
27,61126917010478,2002,34.911431,-83.922764,291,5,,,,,,143.114,,,,,153.175,,,,,149.233,,,,,155.193,,,,,157.994,,
27,61102105010478,2002,32.662265,-82.735647,167,5,,,,,,80.86,,,,,97.907,,,,,87.007,,,,,96.722,,,,,100.005,,
27,61593909010478,2000,31.833113,-83.404759,17,5,,,,7.793,,,,,18.428,,,,,36.902,,,,,48.394,,,,,49.232,,,,
27,56875468010478,1997,31.380983,-83.114865,3,5,155.769,192.481,,,,,,,,,,,,,24.433,,,,,49.883,,,,,63.363,,,
27,61614005010478,1999,33.585112,-83.817055,217,5,,,324.663,,,,,,377.279,,,,,,,,371.324,,,,,364.255,,,,,148.981,
27,61133855010478,1998,32.377601,-81.227919,103,5,,4.399,,,,,,,,,,,57.473,,,,,130.986,,,,,197.491,,,,,243.012
27,56609150010478,1997,30.626336,-83.14734,185,5,59.512,,,,,,,82.259,,,,,,,,,,29.608,,,,,37.582,,,,,46.275
27,56653279010478,1997,31.530916,-83.152068,155,5,84.842,,110.59,,,,,,,,,136.984,,,,,147.214,,,,,155.64,,,,,,
27,56826307010478,1997,31.028467,-84.514149,87,5,118.168,,140.423,,,,,,,,,113.391,,,,,,,,,,52.533,,,,,106.517,
27,56873799010478,1997,31.830661,-82.497255,1,5,112.424,126.497,,,,,,,123.766,,,,,157.796,,,,,203.848,,,,,,,,,
27,61151458010478,1998,32.415531,-83.509358,153,5,,0.125,,,,,,,,,,,35.097,,,,,64.908,,,,,102.357,,,,,154.745
27,61330031010478,2004,32.561021,-84.302413,269,5,,,,,,,,9.485,,,,,27.226,,,,,64.792,,,,,69.02,,,,,86.289
27,61309559010478,2004,32.081799,-81.695335,179,5,,,,,,,,219.954,,,,,253.144,,,,,279.042,,,,,264.707,,,,,248.594
28,61533801010478,2000,31.721256,-81.958725,305,5,,,,34.969,,,,,41.063,,,,,57.311,,,,,75.308,,,,,91.172,,,,
28,56841253010478,1997,34.346312,-85.397496,55,5,70.121,,97.359,,,,,,,,,,,,2.752,,,,,55.25,,,,,104.041,,,
28,56652049010478,1997,31.486905,-83.334105,155,5,100.559,,95.951,,,,,,,,98.961,,,,,111.792,,,,,,,,,,18.136,,
28,56569305010478,1997,31.475066,-82.216779,229,5,249.567,285.206,,,,,,,,,,,,,42.121,,,,,55.128,,,,,69.655,,,
28,56670235010478,1997,33.098826,-83.778038,169,5,107.104,,102.538,,,,,,,129.23,,,,,,,,,,10.828,,,,,17.793,,,
28,56823438010478,1997,30.805466,-84.77023,87,5,109.525,,,,,115.25,,,,,121.62,,,,,141.624,,,,,,,,,,65.219,,
28,56661058010478,1997,32.934271,-82.521632,163,5,293.084,,298.948,,,,,,328.73,,,,,348.003,,,,,315.743,,,,,,,,,
28,61476628010478,2002,34.091161,-83.918525,135,5,,,,,,120.366,,,,,133.994,,,,,163.799,,,,,181.275,,,,,213.935,,
28,61284380010478,2001,34.408287,-83.250788,119,5,,,,,206.285,,,,,233.008,,,,,256.416,,,,,204.7,,,,,233.392,,,
28,56733464010478,1997,33.379295,-84.148671,151,5,112.239,,,,,,,,15.651,,,,,40.209,,,,,73.539,,,,,113.708,,,,
28,56600707010478,1997,31.845888,-81.727167,179,5,16.049,14.945,,,,,,,,28.418,,,,,,,,,,2.6,,,,,5.914,,,
28,56605444010478,1997,31.604617,-81.702485,183,5,396.168,,,,447.484,,,,,,,,,,80.444,,,,,58.442,,,,,124.811,,,
28,61445694010478,2002,31.495673,-82.301741,5,5,,,,,,79.034,,,,,100.246,,,,,145.0,,,,,187.997,,,,,220.478,,
28,61428389010478,2003,32.293333,-84.687504,53,5,,,,,,,117.279,,,,,123.846,,,,,124.201,,,,,142.706,,,,,170.619,
28,56684151010478,1997,33.198184,-84.656707,199,5,50.514,49.739,,,,,,,,,,,,42.826,,,,,52.112,,,,,71.754,,,,
28,61215434010478,1998,33.4726,-83.405843,211,5,,48.538,,,,,,,,,,105.3,,,,,149.772,,,,,197.011,,,,,241.335,
28,56588188010478,1997,33.320852,-81.923507,245,5,195.962,,,,,,,,,,,,28.416,,,,,85.715,,,,,133.42,,,,,177.948
28,56697657010478,1997,34.673216,-84.820481,213,5,109.992,,,,,,,,,,,,48.017,,,,,30.638,,,,,55.031,,,,,108.893
28,56947538010478,1997,33.289084,-84.377956,255,5,41.86,,,,,,,39.35,,,,,24.567,,,,,17.194,,,,,,,,,,30.215
28,56915112010478,1997,31.876952,-83.263105,315,5,195.364,,229.487,,,,,,,,,,,,,,,168.705,,,,,221.456,,,,,259.062
28,61418165010478,2003,34.483358,-83.481393,11,5,,,,,,,220.895,,,,,253.551,,,,,267.665,,,,,289.451,,,,,321.991,
29,61108015010478,2002,32.353009,-84.182463,193,5,,,,,,112.82,,,,,134.097,,,,,159.32,,,,,174.839,,,,,144.24,,
29,61290016010478,2001,32.704515,-84.819331,145,5,,,,,100.129,,,,,97.291,,,,,95.867,,,,,111.856,,,,,117.745,,,
29,61286746010478,2001,34.406951,-85.06963,129,5,,,,,8.043,,,,,9.103,,,,,14.884,,,,,21.66,,,,,24.292,,,
29,61526349010478,2000,31.799046,-84.443557,273,5,,,,3.569,,,,,,15.969,,,,,41.195,,,,,78.716,,,,,120.36,,,
29,61105911010478,2002,31.574621,-81.689619,183,5,,,,,,5.076,,,,,18.864,,,,,61.693,,,,,144.949,,,,,203.427,,
29,61288714010478,2001,33.165677,-83.001919,141,5,,,,,31.143,,,,,52.801,,,,,59.406,,,,,51.024,,,,,76.525,,,
29,56918183010478,1997,33.718907,-82.617845,317,5,97.101,108.523,,,,,,,,143.023,,,,,152.804,,,,,164.837,,,,,,,,
29,61565414010478,2000,33.068636,-83.641262,169,5,,,,67.51,,,,,,,68.993,,,,,83.053,,,,,103.699,,,,,125.537,,
29,56752051010478,1997,34.770704,-84.613236,123,5,120.713,,,,,109.576,,,,,112.006,,,,,,,,,,61.406,,,,,93.478,,
29,61447087010478,2002,34.367311,-84.754527,15,5,,,,,,188.311,,,,,206.651,,,,,152.55,,,,,146.539,,,,,162.768,,
29,56810601010478,1997,31.062941,-83.551266,75,5,151.628,,175.57,,,,,,,,,,,203.083,,,,,284.667,,,,,175.792,,,,
29,61540917010478,2000,34.531964,-85.339904,55,5,,,,103.364,,,,,136.025,,,,,154.551,,,,,156.9,,,,,181.088,,,,
29,56610825010478,1997,34.517456,-84.057748,187,5,161.351,168.346,,,,,,,,,171.104,,,,,,,,,,183.898,,,,,140.974,,
29,56885662010478,1997,31.251416,-82.10366,25,5,209.209,,,,,,,,,,0.151,,,,,3.072,,,,,12.662,,,,,23.723,,
29,61104509010478,2002,31.729766,-84.237809,177,5,,,,,,70.519,,,,,114.405,,,,,90.269,,,,,109.486,,,,,90.028,,
29,56747781010478,1997,34.31848,-83.155026,119,5,12.329,,,9.631,,,,,9.162,,,,,9.503,,,,,9.759,,,,,,,,,
29,56816301010478,1997,32.687621,-84.026112,79,5,148.974,,,,,,,,,,,167.521,,,,,204.535,,,,,214.092,,,,,229.808,
29,56663140010478,1997,33.077355,-82.414235,163,5,141.72,,,,,,,,,,,26.272,,,,,59.073,,,,,126.082,,,,,178.182,
29,56622156010478,1997,32.383261,-84.635628,197,5,16.376,,,28.667,,,,,55.756,,,,,,,,,,30.473,,,,,37.359,,,,
29,56918391010478,1997,30.695484,-83.994411,275,5,140.4,,,,,,,120.299,,,,,80.069,,,,,,,,,,59.449,,,,,67.871
29,56909072010478,1997,34.63566,-83.828296,311,5,11.09,,,,,,11.897,,,,,,,,,,0.278,,,,,1.458,,,,,2.537,
29,56932603010478,1997,32.722242,-83.539203,289,5,125.277,,137.283,,,,,,,,,,172.89,,,,,199.715,,,,,249.116,,,,,
29,56850161010478,1997,30.894448,-82.930149,65,5,95.868,,103.899,,,,,,,,,,,,,,45.025,,,,,78.493,,,,,106.468,
29,61628575010478,1999,32.60538,-84.491528,263,5,,,27.515,,,,,,,,,56.033,,,,,81.657,,,,,84.571,,,,,112.275,
29,56654083010478,1997,34.231672,-83.523987,157,5,31.707,33.632,,,,,,,,,,45.021,,,,,52.243,,,,,65.972,,,,,,
29,61614889010478,1999,33.91932,-82.988491,221,5,,,116.789,,,,,,,,,138.763,,,,,150.448,,,,,174.321,,,,,188.229,
29,61329847010478,2004,32.423373,-84.223785,269,5,,,,,,,,21.905,,,,,52.202,,,,,73.076,,,,,95.837,,,,,132.684
29,56861813010478,1997,33.136248,-83.194485,9,5,84.969,,,,,,120.218,,,,,171.037,,,,,203.132,,,,,241.811,,,,,,
29,56577440010478,1997,33.350961,-83.432798,237,5,188.172,,,,,,,,,,,,234.824,,,,,228.722,,,,,181.968,,,,,178.727
29,61101912010478,2002,32.72875,-81.904475,165,5,,,,,,34.407,,,,,39.467,,,,,,,46.207,,,,,46.773,,,,,54.647
29,61315114010478,2004,32.87216,-84.66171,199,5,,,,,,,,152.273,,,,,171.041,,,,,150.736,,,,,160.773,,,,,186.139
30,61116602010478,2002,33.366365,-83.190003,237,5,,,,,,65.917,,,,,70.94,,,,,95.778,,,,,115.56,,,,,144.701,,
30,56815301010478,1997,33.290459,-84.629952,77,5,93.6,,,,,,,,31.108,,,,,44.994,,,,,62.194,,,,,84.58,,,,
30,56880816010478,1997,31.079713,-83.232615,19,5,154.652,,155.048,,,,,,,,,,,,1.682,,,,,7.153,,,,,21.447,,,
30,56613331010478,1997,33.511851,-82.52829,189,5,46.813,,,,,,,,,,59.094,,,,,64.197,,,,,86.407,,,,,107.044,,
30,61529219010478,2000,34.940174,-84.14375,291,5,,,,24.823,,,,,39.103,,,,,67.859,,,,,92.622,,,,,112.711,,,,
30,56788628010478,1997,32.552131,-81.295057,103,5,38.152,55.193,,,,,,,,,,,,,9.293,,,,,59.383,,,,,112.196,,,
30,61285981010478,2001,31.217577,-81.551014,127,5,,,,,1.452,,,,,2.593,,,,,3.438,,,,,4.977,,,,,7.067,,,
30,56964693010478,1997,32.509995,-84.425009,269,5,79.315,,,,,,,,,,42.739,,,,,50.737,,,,,70.19,,,,,90.369,,
30,56663065010478,1997,32.884476,-82.315291,163,5,115.318,,,,,121.29,,,,,126.014,,,,,82.27,,,,,85.375,,,,,,,
30,61598201010478,2000,33.148055,-82.129884,33,5,,,,175.237,,,,,172.229,,,,,179.296,,,,,217.559,,,,,146.853,,,,
30,56628036010478,1997,32.100198,-81.72884,29,5,198.113,,189.429,,,,,,,,219.496,,,,,238.648,,,,,251.703,,,,,,,
30,56862725010478,1997,32.975812,-83.114518,9,5,196.551,,,,,,,,101.629,,,,,83.87,,,,,78.887,,,,,95.077,,,,
30,61563131010478,2000,34.162679,-83.37875,157,5,,,,163.331,,,,,170.438,,,,,195.928,,,,,233.809,,,,,239.99,,,,
30,61367862010478,2004,32.017976,-83.887572,81,5,,,,,,,,54.137,,,,,86.95,,,,,99.716,,,,,108.469,,,,,150.431
30,56901039010478,1997,31.485763,-82.113154,305,5,213.916,,,,,,,,,,,,5.829,,,,,19.531,,,,,47.022,,,,,79.686
30,61319185010478,2004,33.80715,-84.97844,223,5,,,,,,,,113.097,,,,,149.168,,,,,107.393,,,,,137.431,,,,,158.01
30,61614621010478,1999,33.778043,-83.123816,221,5,,,71.061,,,,,,,,,101.31,,,,,115.839,,,,,140.745,,,,,167.97,
30,61476826010478,2002,34.113736,-84.019055,135,5,,,,,,144.129,,,,,151.888,,,,,,,156.143,,,,,177.253,,,,,193.93
30,61423082010478,2003,32.367335,-81.916978,31,5,,,,,,,19.763,,,,,28.855,,,,,42.222,,,,,59.344,,,,,55.411,
30,61406002010478,2003,30.999499,-83.952606,275,5,,,,,,,161.251,,,,,157.564,,,,,228.272,,,,,261.705,,,,,260.572,
30,61333678010478,2004,32.582667,-83.464878,289,5,,,,,,,,118.131,,,,,134.377,,,,,183.497,,,,,206.362,,,,,238.714
30,61310871010478,2004,30.776605,-83.264631,185,5,,,,,,,,92.195,,,,,105.664,,,,,130.125,,,,,126.315,,,,,47.94
30,61353711010478,2004,32.887014,-83.622072,21,5,,,,,,,,165.588,,,,,190.909,,,,,169.149,,,,,202.017,,,,,258.423
31,56908215010478,1997,31.96468,-82.541013,309,5,113.828,,,,,71.768,,,,,,,,,,2.386,,,,,17.83,,,,,46.625,,
31,61486888010478,2001,33.011765,-84.001562,207,5,,,,,98.433,,,,,110.119,,,,,135.977,,,,,152.836,,,,,163.108,,,
31,61043936010478,1999,31.187542,-81.597343,127,5,,,15.443,,,,,,40.811,,,,,55.971,,,,,41.138,,,,,75.059,,,,
31,61620017010478,1999,34.837901,-83.503892,241,5,,,35.076,,,,,,,,64.612,,,,,89.014,,,,,117.275,,,,,135.053,,
31,61249086010478,1998,34.508246,-85.192741,55,5,,70.142,,,,,,,,122.36,,,,,146.594,,,,,130.619,,,,,173.624,,,
31,56639337010478,1997,33.254297,-81.915392,33,5,158.099,170.088,,,,,,,,,,,,,123.048,,,,,152.273,,,,,187.947,,,
31,61068627010478,1998,30.928264,-84.016698,275,5,,17.002,,,,,,,,29.875,,,,,31.986,,,,,28.98,,,,,30.322,,,
31,56629697010478,1997,32.012939,-81.356502,29,5,163.677,198.799,,,,,,,,,242.104,,,,,263.483,,,,,281.677,,,,,,,
31,61236864010478,1998,31.284173,-83.176883,19,5,,17.584,,,,,,,83.846,,,,,143.624,,,,,157.468,,,,,127.3,,,,
31,56595257010478,1997,32.786104,-81.44644,251,5,413.492,342.299,,,,,,,,,,,,,,151.169,,,,,185.526,,,,,233.042,,
31,56584450010478,1997,31.627594,-84.863055,243,5,104.266,,,,,160.477,,,,,178.496,,,,,206.431,,,,,,,,,,80.213,,
31,56818908010478,1997,31.9008,-83.801674,81,5,110.38,,,141.35,,,,,172.209,,,,,205.141,,,,,,,,,,18.679,,,,
31,61551062010478,2000,34.235613,-82.763047,105,5,,,,135.212,,,,,167.323,,,,,200.217,,,,,230.285,,,,,280.371,,,,
31,56899092010478,1997,32.894357,-82.712352,303,5,146.445,77.602,,,,,,,,,,,85.378,,,,,104.507,,,,,,,,,,78.28
31,56614427010478,1997,33.397876,-82.502174,189,5,122.972,,,,,,140.825,,,,,,,,,,147.701,,,,,162.614,,,,,180.22,
31,56920694010478,1997,31.390425,-83.649057,277,5,106.894,,,,,,,,,,,30.059,,,,,88.085,,,,,134.59,,,,,191.051,
31,56938587010478,1997,32.955415,-84.512772,293,5,209.129,,,,,,,,,,,16.692,,,,,29.874,,,,,56.892,,,,,73.998,
31,56877109010478,1997,31.273236,-82.747043,3,5,121.246,,148.519,,,,,,146.39,,,,,160.487,,,,,173.098,,,,,,,,,
31,56969249010478,1997,31.79327,-82.876826,271,5,208.714,,,,,,,,,,,,70.483,,,,,110.058,,,,,162.193,,,,,212.149
31,61297986010478,2004,34.287703,-83.644682,139,5,,,,,,,,28.098,,,,,50.528,,,,,80.711,,,,,91.342,,,,,122.646
